,index,Lat,Lon,Temp
3690,38,-2.9,-60.56,299.068
3691,39,-2.5,-55.0,300.199
3692,40,-2.9,-60.56,298.714
3693,41,-2.5,-55.0,300.164
3694,42,-2.9,-60.56,298.378
3695,43,-2.5,-55.0,300.064
3696,44,-2.9,-60.56,297.78198
3697,45,-2.5,-55.0,300.077
3698,46,-2.9,-60.56,301.935
3699,47,-2.5,-55.0,300.314
3700,48,-2.9,-60.56,301.902
3701,49,-2.5,-55.0,300.233
3702,50,-2.9,-60.56,302.195
3703,51,-2.5,-55.0,300.22
3704,52,-2.9,-60.56,302.169
3705,53,-2.5,-55.0,299.83798
3706,54,-2.9,-60.56,302.11
3707,55,-2.5,-55.0,300.026
3708,56,-2.9,-60.56,297.61398
3709,57,-2.5,-55.0,298.914
3710,58,-2.9,-60.56,297.166
3711,59,-2.5,-55.0,298.647
3712,60,-2.9,-60.56,296.22998
3713,61,-2.5,-55.0,298.586
3714,0,-2.9,-60.56,295.79
3715,1,-2.5,-55.0,298.596
3716,2,-2.9,-60.56,295.65
3717,3,-2.5,-55.0,298.447
3718,4,-2.9,-60.56,296.065
3719,5,-2.5,-55.0,298.544
3720,6,-2.9,-60.56,296.3
3721,7,-2.5,-55.0,298.71698
3722,8,-2.9,-60.56,296.115
3723,9,-2.5,-55.0,298.848
3724,10,-2.9,-60.56,296.63498
3725,11,-2.5,-55.0,300.16
3726,12,-2.9,-60.56,295.361
3727,13,-2.5,-55.0,299.89798
3728,14,-2.9,-60.56,294.294
3729,15,-2.5,-55.0,298.658
3730,16,-2.9,-60.56,293.762
3731,17,-2.5,-55.0,298.211
3732,18,-2.9,-60.56,293.443
3733,19,-2.5,-55.0,298.194
3734,20,-2.9,-60.56,293.199
3735,21,-2.5,-55.0,298.072
3736,22,-2.9,-60.56,292.972
3737,23,-2.5,-55.0,297.522
3738,24,-2.9,-60.56,294.468
3739,25,-2.5,-55.0,298.099
3740,26,-2.9,-60.56,297.202
3741,27,-2.5,-55.0,299.64398
3742,28,-2.9,-60.56,297.37
3743,29,-2.5,-55.0,299.352
3744,30,-2.9,-60.56,298.267
3745,31,-2.5,-55.0,299.718
3746,32,-2.9,-60.56,298.99298
3747,33,-2.5,-55.0,300.04
3748,34,-2.9,-60.56,298.847
3749,35,-2.5,-55.0,300.128
3750,36,-2.9,-60.56,297.623
3751,37,-2.5,-55.0,299.82098
3752,38,-2.9,-60.56,298.317
3753,39,-2.5,-55.0,300.034
3754,40,-2.9,-60.56,297.35
3755,41,-2.5,-55.0,299.37698
3756,42,-2.9,-60.56,296.705
3757,43,-2.5,-55.0,298.53598
3758,44,-2.9,-60.56,296.94
3759,45,-2.5,-55.0,298.673
3760,46,-2.9,-60.56,297.66998
3761,47,-2.5,-55.0,299.701
3762,48,-2.9,-60.56,297.625
3763,49,-2.5,-55.0,299.641
3764,50,-2.9,-60.56,298.20398
3765,51,-2.5,-55.0,299.57
3766,52,-2.9,-60.56,296.616
3767,53,-2.5,-55.0,299.21
3768,54,-2.9,-60.56,294.695
3769,55,-2.5,-55.0,297.386
3770,56,-2.9,-60.56,293.129
3771,57,-2.5,-55.0,296.59198
3772,0,-2.9,-60.56,293.185
3773,1,-2.5,-55.0,297.281
3774,2,-2.9,-60.56,293.865
3775,3,-2.5,-55.0,298.285
3776,4,-2.9,-60.56,294.378
3777,5,-2.5,-55.0,298.578
3778,6,-2.9,-60.56,298.44098
3779,7,-2.5,-55.0,300.38998
3780,8,-2.9,-60.56,298.801
3781,9,-2.5,-55.0,300.522
3782,10,-2.9,-60.56,298.897
3783,11,-2.5,-55.0,300.26498
3784,12,-2.9,-60.56,298.656
3785,13,-2.5,-55.0,300.198
3786,14,-2.9,-60.56,298.722
3787,15,-2.5,-55.0,300.449
3788,16,-2.9,-60.56,298.886
3789,17,-2.5,-55.0,300.65
3790,18,-2.9,-60.56,298.987
3791,19,-2.5,-55.0,300.899
3792,20,-2.9,-60.56,297.292
3793,21,-2.5,-55.0,298.849
3794,22,-2.9,-60.56,297.492
3795,23,-2.5,-55.0,298.859
3796,24,-2.9,-60.56,297.628
3797,25,-2.5,-55.0,299.053
3798,26,-2.9,-60.56,298.349
3799,27,-2.5,-55.0,299.919
3800,28,-2.9,-60.56,295.435
3801,29,-2.5,-55.0,298.13498
3802,30,-2.9,-60.56,294.24698
3803,31,-2.5,-55.0,297.727
3804,32,-2.9,-60.56,294.534
3805,33,-2.5,-55.0,297.939
3806,34,-2.9,-60.56,294.195
3807,35,-2.5,-55.0,298.133
3808,36,-2.9,-60.56,293.722
3809,37,-2.5,-55.0,297.973
3810,38,-2.9,-60.56,292.923
3811,39,-2.5,-55.0,297.58
3812,40,-2.9,-60.56,292.607
3813,41,-2.5,-55.0,297.358
3814,42,-2.9,-60.56,292.50598
3815,43,-2.5,-55.0,297.037
3816,44,-2.9,-60.56,293.33798
3817,45,-2.5,-55.0,297.88998
3818,46,-2.9,-60.56,294.20398
3819,47,-2.5,-55.0,298.928
3820,48,-2.9,-60.56,298.93298
3821,49,-2.5,-55.0,300.456
3822,50,-2.9,-60.56,295.439
3823,51,-2.5,-55.0,299.22
3824,52,-2.9,-60.56,294.483
3825,53,-2.5,-55.0,298.701
3826,54,-2.9,-60.56,294.116
3827,55,-2.5,-55.0,298.133
3828,56,-2.9,-60.56,294.128
3829,57,-2.5,-55.0,298.167
3830,58,-2.9,-60.56,294.534
3831,59,-2.5,-55.0,298.429
3832,60,-2.9,-60.56,295.44098
3833,61,-2.5,-55.0,298.822
3834,0,-2.9,-60.56,295.25998
3835,1,-2.5,-55.0,298.509
3836,2,-2.9,-60.56,297.596
3837,3,-2.5,-55.0,300.199
3838,4,-2.9,-60.56,297.485
3839,5,-2.5,-55.0,300.284
3840,6,-2.9,-60.56,294.607
3841,7,-2.5,-55.0,298.232
3842,8,-2.9,-60.56,293.837
3843,9,-2.5,-55.0,298.202
3844,10,-2.9,-60.56,293.98898
3845,11,-2.5,-55.0,299.527
3846,12,-2.9,-60.56,293.636
3847,13,-2.5,-55.0,299.349
3848,14,-2.9,-60.56,293.14398
3849,15,-2.5,-55.0,299.027
3850,16,-2.9,-60.56,293.65
3851,17,-2.5,-55.0,299.132
3852,18,-2.9,-60.56,294.52798
3853,19,-2.5,-55.0,299.298
3854,20,-2.9,-60.56,295.081
3855,21,-2.5,-55.0,299.333
3856,22,-2.9,-60.56,296.352
3857,23,-2.5,-55.0,300.253
3858,24,-2.9,-60.56,296.222
3859,25,-2.5,-55.0,300.158
3860,26,-2.9,-60.56,296.089
3861,27,-2.5,-55.0,299.676
3862,28,-2.9,-60.56,294.638
3863,29,-2.5,-55.0,299.533
3864,30,-2.9,-60.56,293.41
3865,31,-2.5,-55.0,298.421
3866,32,-2.9,-60.56,293.24298
3867,33,-2.5,-55.0,297.81
3868,34,-2.9,-60.56,293.679
3869,35,-2.5,-55.0,298.06598
3870,36,-2.9,-60.56,294.225
3871,37,-2.5,-55.0,298.261
3872,38,-2.9,-60.56,294.576
3873,39,-2.5,-55.0,298.32498
3874,40,-2.9,-60.56,295.073
3875,41,-2.5,-55.0,298.44
3876,42,-2.9,-60.56,295.051
3877,43,-2.5,-55.0,298.608
3878,44,-2.9,-60.56,294.97598
3879,45,-2.5,-55.0,298.646
3880,46,-2.9,-60.56,295.202
3881,47,-2.5,-55.0,298.71
3882,48,-2.9,-60.56,294.82098
3883,49,-2.5,-55.0,298.754
3884,50,-2.9,-60.56,294.315
3885,51,-2.5,-55.0,298.702
3886,52,-2.9,-60.56,294.429
3887,53,-2.5,-55.0,298.73898
3888,54,-2.9,-60.56,295.158
3889,55,-2.5,-55.0,298.995
3890,56,-2.9,-60.56,295.306
3891,57,-2.5,-55.0,298.867
3892,58,-2.9,-60.56,295.662
3893,59,-2.5,-55.0,299.069
3894,0,-2.9,-60.56,295.801
3895,1,-2.5,-55.0,299.33798
3896,2,-2.9,-60.56,296.236
3897,3,-2.5,-55.0,299.621
3898,4,-2.9,-60.56,296.13098
3899,5,-2.5,-55.0,299.54498
3900,6,-2.9,-60.56,295.76898
3901,7,-2.5,-55.0,299.5
3902,8,-2.9,-60.56,295.606
3903,9,-2.5,-55.0,299.225
3904,10,-2.9,-60.56,295.619
3905,11,-2.5,-55.0,299.431
3906,12,-2.9,-60.56,295.845
3907,13,-2.5,-55.0,299.345
3908,14,-2.9,-60.56,296.21698
3909,15,-2.5,-55.0,299.491
3910,16,-2.9,-60.56,296.357
3911,17,-2.5,-55.0,299.546
3912,18,-2.9,-60.56,296.041
3913,19,-2.5,-55.0,299.423
3914,20,-2.9,-60.56,295.85
3915,21,-2.5,-55.0,298.919
3916,22,-2.9,-60.56,295.38998
3917,23,-2.5,-55.0,298.75998
3918,24,-2.9,-60.56,294.736
3919,25,-2.5,-55.0,298.02298
3920,26,-2.9,-60.56,294.81198
3921,27,-2.5,-55.0,298.11398
3922,28,-2.9,-60.56,294.375
3923,29,-2.5,-55.0,297.789
3924,30,-2.9,-60.56,293.97
3925,31,-2.5,-55.0,297.75
3926,32,-2.9,-60.56,293.736
3927,33,-2.5,-55.0,297.567
3928,34,-2.9,-60.56,294.67398
3929,35,-2.5,-55.0,299.796
3930,36,-2.9,-60.56,295.70898
3931,37,-2.5,-55.0,300.098
3932,38,-2.9,-60.56,295.902
3933,39,-2.5,-55.0,299.849
3934,40,-2.9,-60.56,296.49298
3935,41,-2.5,-55.0,300.613
3936,42,-2.9,-60.56,296.094
3937,43,-2.5,-55.0,300.703
3938,44,-2.9,-60.56,295.50598
3939,45,-2.5,-55.0,300.508
3940,46,-2.9,-60.56,295.85098
3941,47,-2.5,-55.0,300.684
3942,48,-2.9,-60.56,295.97598
3943,49,-2.5,-55.0,300.455
3944,50,-2.9,-60.56,295.482
3945,51,-2.5,-55.0,299.647
3946,52,-2.9,-60.56,295.179
3947,53,-2.5,-55.0,300.007
3948,54,-2.9,-60.56,295.117
3949,55,-2.5,-55.0,299.93
3950,56,-2.9,-60.56,294.62198
3951,57,-2.5,-55.0,299.192
3952,58,-2.9,-60.56,295.574
3953,59,-2.5,-55.0,299.259
3954,60,-2.9,-60.56,295.01498
3955,61,-2.5,-55.0,297.767
3956,0,-2.9,-60.56,294.559
3957,1,-2.5,-55.0,297.486
3958,2,-2.9,-60.56,294.896
3959,3,-2.5,-55.0,297.962
3960,4,-2.9,-60.56,294.753
3961,5,-2.5,-55.0,298.055
3962,6,-2.9,-60.56,294.763
3963,7,-2.5,-55.0,298.212
3964,8,-2.9,-60.56,294.82498
3965,9,-2.5,-55.0,299.03
3966,10,-2.9,-60.56,294.71
3967,11,-2.5,-55.0,298.906
3968,12,-2.9,-60.56,294.85
3969,13,-2.5,-55.0,298.646
3970,14,-2.9,-60.56,295.188
3971,15,-2.5,-55.0,298.3
3972,16,-2.9,-60.56,295.91
3973,17,-2.5,-55.0,298.50998
3974,18,-2.9,-60.56,296.45398
3975,19,-2.5,-55.0,299.69598
3976,20,-2.9,-60.56,295.957
3977,21,-2.5,-55.0,298.869
3978,22,-2.9,-60.56,295.096
3979,23,-2.5,-55.0,299.022
3980,24,-2.9,-60.56,294.727
3981,25,-2.5,-55.0,298.85098
3982,26,-2.9,-60.56,295.335
3983,27,-2.5,-55.0,299.28198
3984,28,-2.9,-60.56,296.556
3985,29,-2.5,-55.0,299.466
3986,30,-2.9,-60.56,296.585
3987,31,-2.5,-55.0,299.05
3988,32,-2.9,-60.56,295.758
3989,33,-2.5,-55.0,299.064
3990,34,-2.9,-60.56,295.791
3991,35,-2.5,-55.0,298.464
3992,36,-2.9,-60.56,296.43298
3993,37,-2.5,-55.0,299.197
3994,38,-2.9,-60.56,295.705
3995,39,-2.5,-55.0,299.091
3996,40,-2.9,-60.56,295.155
3997,41,-2.5,-55.0,299.485
3998,42,-2.9,-60.56,294.379
3999,43,-2.5,-55.0,299.13098
4000,44,-2.9,-60.56,292.96
4001,45,-2.5,-55.0,298.016
4002,46,-2.9,-60.56,293.125
4003,47,-2.5,-55.0,298.11
4004,48,-2.9,-60.56,293.61798
4005,49,-2.5,-55.0,298.132
4006,50,-2.9,-60.56,293.61798
4007,51,-2.5,-55.0,298.10098
4008,52,-2.9,-60.56,293.776
4009,53,-2.5,-55.0,298.15298
4010,54,-2.9,-60.56,294.508
4011,55,-2.5,-55.0,297.818
4012,56,-2.9,-60.56,295.66998
4013,57,-2.5,-55.0,299.82
4014,58,-2.9,-60.56,296.943
4015,59,-2.5,-55.0,299.62698
4016,0,-2.9,-60.56,296.874
4017,1,-2.5,-55.0,299.607
4018,2,-2.9,-60.56,296.94
4019,3,-2.5,-55.0,299.682
4020,4,-2.9,-60.56,296.701
4021,5,-2.5,-55.0,299.72
4022,6,-2.9,-60.56,296.37198
4023,7,-2.5,-55.0,298.87198
4024,8,-2.9,-60.56,296.077
4025,9,-2.5,-55.0,298.721
4026,10,-2.9,-60.56,295.525
4027,11,-2.5,-55.0,298.184
4028,12,-2.9,-60.56,295.556
4029,13,-2.5,-55.0,297.889
4030,14,-2.9,-60.56,295.539
4031,15,-2.5,-55.0,297.76898
4032,16,-2.9,-60.56,295.527
4033,17,-2.5,-55.0,297.966
4034,18,-2.9,-60.56,294.8
4035,19,-2.5,-55.0,298.531
4036,20,-2.9,-60.56,294.581
4037,21,-2.5,-55.0,298.979
4038,22,-2.9,-60.56,294.882
4039,23,-2.5,-55.0,298.259
4040,24,-2.9,-60.56,295.284
4041,25,-2.5,-55.0,299.386
4042,26,-2.9,-60.56,296.983
4043,27,-2.5,-55.0,299.75998
4044,28,-2.9,-60.56,295.96
4045,29,-2.5,-55.0,299.25598
4046,30,-2.9,-60.56,296.197
4047,31,-2.5,-55.0,299.47
4048,32,-2.9,-60.56,295.15298
4049,33,-2.5,-55.0,297.6
4050,34,-2.9,-60.56,296.99
4051,35,-2.5,-55.0,299.376
4052,36,-2.9,-60.56,295.36798
4053,37,-2.5,-55.0,298.12698
4054,38,-2.9,-60.56,295.404
4055,39,-2.5,-55.0,298.048
4056,40,-2.9,-60.56,294.932
4057,41,-2.5,-55.0,297.979
4058,42,-2.9,-60.56,294.995
4059,43,-2.5,-55.0,297.58798
4060,44,-2.9,-60.56,294.572
4061,45,-2.5,-55.0,297.041
4062,46,-2.9,-60.56,294.499
4063,47,-2.5,-55.0,297.025
4064,48,-2.9,-60.56,294.74698
4065,49,-2.5,-55.0,297.05798
4066,50,-2.9,-60.56,295.957
4067,51,-2.5,-55.0,298.208
4068,52,-2.9,-60.56,296.19
4069,53,-2.5,-55.0,298.503
4070,54,-2.9,-60.56,297.21
4071,55,-2.5,-55.0,299.556
4072,56,-2.9,-60.56,297.775
4073,57,-2.5,-55.0,299.91
4074,58,-2.9,-60.56,295.958
4075,59,-2.5,-55.0,297.633
4076,60,-2.9,-60.56,294.659
4077,61,-2.5,-55.0,296.982
4078,0,-2.9,-60.56,293.966
4079,1,-2.5,-55.0,296.77798
4080,2,-2.9,-60.56,293.531
4081,3,-2.5,-55.0,296.617
4082,4,-2.9,-60.56,294.593
4083,5,-2.5,-55.0,297.29498
4084,6,-2.9,-60.56,295.018
4085,7,-2.5,-55.0,297.63498
4086,8,-2.9,-60.56,295.629
4087,9,-2.5,-55.0,298.26498
4088,10,-2.9,-60.56,297.146
4089,11,-2.5,-55.0,299.367
4090,12,-2.9,-60.56,296.646
4091,13,-2.5,-55.0,298.517
4092,14,-2.9,-60.56,296.175
4093,15,-2.5,-55.0,298.194
4094,16,-2.9,-60.56,295.406
4095,17,-2.5,-55.0,298.607
4096,18,-2.9,-60.56,297.365
4097,19,-2.5,-55.0,300.013
4098,20,-2.9,-60.56,296.087
4099,21,-2.5,-55.0,299.892
4100,22,-2.9,-60.56,296.012
4101,23,-2.5,-55.0,299.899
4102,24,-2.9,-60.56,295.048
4103,25,-2.5,-55.0,297.304
4104,26,-2.9,-60.56,299.21
4105,27,-2.5,-55.0,303.39798
4106,28,-2.9,-60.56,299.543
4107,29,-2.5,-55.0,303.62698
4108,30,-2.9,-60.56,299.788
4109,31,-2.5,-55.0,303.64798
4110,32,-2.9,-60.56,298.844
4111,33,-2.5,-55.0,303.607
4112,34,-2.9,-60.56,298.93
4113,35,-2.5,-55.0,303.356
4114,36,-2.9,-60.56,294.405
4115,37,-2.5,-55.0,297.64398
4116,38,-2.9,-60.56,294.724
4117,39,-2.5,-55.0,297.08798
4118,40,-2.9,-60.56,294.589
4119,41,-2.5,-55.0,297.185
4120,42,-2.9,-60.56,294.279
4121,43,-2.5,-55.0,297.077
4122,44,-2.9,-60.56,294.569
4123,45,-2.5,-55.0,297.554
4124,46,-2.9,-60.56,295.472
4125,47,-2.5,-55.0,298.599
4126,48,-2.9,-60.56,296.73898
4127,49,-2.5,-55.0,299.508
4128,50,-2.9,-60.56,296.716
4129,51,-2.5,-55.0,299.379
4130,52,-2.9,-60.56,296.891
4131,53,-2.5,-55.0,299.27
4132,54,-2.9,-60.56,295.072
4133,55,-2.5,-55.0,298.137
4134,56,-2.9,-60.56,295.05298
4135,57,-2.5,-55.0,297.899
4136,58,-2.9,-60.56,294.16
4137,59,-2.5,-55.0,297.612
4138,60,-2.9,-60.56,294.21298
4139,61,-2.5,-55.0,297.251
4140,0,-2.9,-60.56,293.482
4141,1,-2.5,-55.0,297.435
4142,2,-2.9,-60.56,293.65
4143,3,-2.5,-55.0,298.4
4144,4,-2.9,-60.56,294.587
4145,5,-2.5,-55.0,298.809
4146,6,-2.9,-60.56,296.041
4147,7,-2.5,-55.0,299.176
4148,8,-2.9,-60.56,296.43298
4149,9,-2.5,-55.0,299.697
4150,10,-2.9,-60.56,294.33398
4151,11,-2.5,-55.0,297.534
4152,12,-2.9,-60.56,294.484
4153,13,-2.5,-55.0,297.35498
4154,14,-2.9,-60.56,294.83
4155,15,-2.5,-55.0,297.409
4156,16,-2.9,-60.56,295.228
4157,17,-2.5,-55.0,297.129
4158,18,-2.9,-60.56,299.112
4159,19,-2.5,-55.0,303.543
4160,20,-2.9,-60.56,300.125
4161,21,-2.5,-55.0,303.762
4162,22,-2.9,-60.56,300.009
4163,23,-2.5,-55.0,303.662
4164,24,-2.9,-60.56,300.202
4165,25,-2.5,-55.0,303.55798
4166,26,-2.9,-60.56,299.971
4167,27,-2.5,-55.0,303.428
4168,28,-2.9,-60.56,299.677
4169,29,-2.5,-55.0,303.401
4170,30,-2.9,-60.56,299.69998
4171,31,-2.5,-55.0,303.28
4172,32,-2.9,-60.56,295.302
4173,33,-2.5,-55.0,297.303
4174,34,-2.9,-60.56,295.932
4175,35,-2.5,-55.0,299.348
4176,36,-2.9,-60.56,295.61
4177,37,-2.5,-55.0,298.38998
4178,38,-2.9,-60.56,295.201
4179,39,-2.5,-55.0,297.596
4180,40,-2.9,-60.56,295.00198
4181,41,-2.5,-55.0,297.666
4182,42,-2.9,-60.56,296.121
4183,43,-2.5,-55.0,298.93298
4184,44,-2.9,-60.56,296.62
4185,45,-2.5,-55.0,299.24
4186,46,-2.9,-60.56,296.947
4187,47,-2.5,-55.0,299.195
4188,48,-2.9,-60.56,297.748
4189,49,-2.5,-55.0,299.738
4190,50,-2.9,-60.56,297.42398
4191,51,-2.5,-55.0,299.61
4192,52,-2.9,-60.56,297.284
4193,53,-2.5,-55.0,299.55798
4194,54,-2.9,-60.56,296.734
4195,55,-2.5,-55.0,298.178
4196,56,-2.9,-60.56,296.875
4197,57,-2.5,-55.0,298.611
4198,58,-2.9,-60.56,297.508
4199,59,-2.5,-55.0,299.32
4200,0,-2.9,-60.56,297.272
4201,1,-2.5,-55.0,299.055
4202,2,-2.9,-60.56,299.409
4203,3,-2.5,-55.0,301.029
4204,4,-2.9,-60.56,299.091
4205,5,-2.5,-55.0,301.685
4206,6,-2.9,-60.56,298.649
4207,7,-2.5,-55.0,301.149
4208,8,-2.9,-60.56,296.77
4209,9,-2.5,-55.0,299.585
4210,10,-2.9,-60.56,297.046
4211,11,-2.5,-55.0,299.616
4212,12,-2.9,-60.56,296.175
4213,13,-2.5,-55.0,299.576
4214,14,-2.9,-60.56,296.07
4215,15,-2.5,-55.0,299.512
4216,16,-2.9,-60.56,297.22
4217,17,-2.5,-55.0,299.58798
4218,18,-2.9,-60.56,296.99
4219,19,-2.5,-55.0,299.255
4220,20,-2.9,-60.56,296.81198
4221,21,-2.5,-55.0,299.013
4222,22,-2.9,-60.56,298.00198
4223,23,-2.5,-55.0,299.727
4224,24,-2.9,-60.56,296.859
4225,25,-2.5,-55.0,297.996
4226,26,-2.9,-60.56,294.315
4227,27,-2.5,-55.0,297.22598
4228,28,-2.9,-60.56,294.53598
4229,29,-2.5,-55.0,297.791
4230,30,-2.9,-60.56,295.041
4231,31,-2.5,-55.0,298.184
4232,32,-2.9,-60.56,295.61398
4233,33,-2.5,-55.0,298.08
4234,34,-2.9,-60.56,296.339
4235,35,-2.5,-55.0,298.428
4236,36,-2.9,-60.56,297.169
4237,37,-2.5,-55.0,299.262
4238,38,-2.9,-60.56,297.421
4239,39,-2.5,-55.0,299.913
4240,40,-2.9,-60.56,297.235
4241,41,-2.5,-55.0,299.81598
4242,42,-2.9,-60.56,298.158
4243,43,-2.5,-55.0,300.026
4244,44,-2.9,-60.56,299.546
4245,45,-2.5,-55.0,300.801
4246,46,-2.9,-60.56,298.867
4247,47,-2.5,-55.0,299.715
4248,48,-2.9,-60.56,298.061
4249,49,-2.5,-55.0,298.988
4250,50,-2.9,-60.56,298.19098
4251,51,-2.5,-55.0,299.754
4252,52,-2.9,-60.56,297.987
4253,53,-2.5,-55.0,299.65
4254,54,-2.9,-60.56,297.777
4255,55,-2.5,-55.0,299.495
4256,56,-2.9,-60.56,297.257
4257,57,-2.5,-55.0,299.346
4258,58,-2.9,-60.56,296.745
4259,59,-2.5,-55.0,299.25598
4260,60,-2.9,-60.56,299.513
4261,61,-2.5,-55.0,300.348
4262,0,-2.9,-60.56,299.318
4263,1,-2.5,-55.0,300.173
4264,2,-2.9,-60.56,299.248
4265,3,-2.5,-55.0,300.124
4266,4,-2.9,-60.56,298.603
4267,5,-2.5,-55.0,300.162
4268,6,-2.9,-60.56,297.783
4269,7,-2.5,-55.0,299.63
4270,8,-2.9,-60.56,297.72598
4271,9,-2.5,-55.0,299.021
4272,10,-2.9,-60.56,297.658
4273,11,-2.5,-55.0,298.887
4274,12,-2.9,-60.56,297.465
4275,13,-2.5,-55.0,298.889
4276,14,-2.9,-60.56,297.327
4277,15,-2.5,-55.0,299.255
4278,16,-2.9,-60.56,300.317
4279,17,-2.5,-55.0,301.039
4280,18,-2.9,-60.56,298.96
4281,19,-2.5,-55.0,301.839
4282,20,-2.9,-60.56,298.71298
4283,21,-2.5,-55.0,301.319
4284,22,-2.9,-60.56,297.396
4285,23,-2.5,-55.0,300.223
4286,24,-2.9,-60.56,296.629
4287,25,-2.5,-55.0,300.379
4288,26,-2.9,-60.56,296.173
4289,27,-2.5,-55.0,300.477
4290,28,-2.9,-60.56,295.037
4291,29,-2.5,-55.0,298.223
4292,30,-2.9,-60.56,295.788
4293,31,-2.5,-55.0,298.666
4294,32,-2.9,-60.56,296.488
4295,33,-2.5,-55.0,299.505
4296,34,-2.9,-60.56,295.402
4297,35,-2.5,-55.0,298.836
4298,36,-2.9,-60.56,296.275
4299,37,-2.5,-55.0,299.427
4300,38,-2.9,-60.56,297.83798
4301,39,-2.5,-55.0,300.115
4302,40,-2.9,-60.56,299.259
4303,41,-2.5,-55.0,300.872
4304,42,-2.9,-60.56,299.123
4305,43,-2.5,-55.0,300.472
4306,44,-2.9,-60.56,296.71
4307,45,-2.5,-55.0,298.096
4308,46,-2.9,-60.56,296.311
4309,47,-2.5,-55.0,298.17398
4310,48,-2.9,-60.56,295.822
4311,49,-2.5,-55.0,298.06
4312,50,-2.9,-60.56,295.916
4313,51,-2.5,-55.0,298.19598
4314,52,-2.9,-60.56,296.567
4315,53,-2.5,-55.0,299.50598
4316,54,-2.9,-60.56,298.037
4317,55,-2.5,-55.0,299.401
4318,56,-2.9,-60.56,299.969
4319,57,-2.5,-55.0,301.123
4320,58,-2.9,-60.56,300.513
4321,59,-2.5,-55.0,301.615
4322,0,-2.9,-60.56,299.705
4323,1,-2.5,-55.0,301.05
4324,2,-2.9,-60.56,296.677
4325,3,-2.5,-55.0,299.21298
4326,4,-2.9,-60.56,296.089
4327,5,-2.5,-55.0,298.88098
4328,6,-2.9,-60.56,295.298
4329,7,-2.5,-55.0,298.4
4330,8,-2.9,-60.56,295.53198
4331,9,-2.5,-55.0,298.574
4332,10,-2.9,-60.56,296.64398
4333,11,-2.5,-55.0,299.164
4334,12,-2.9,-60.56,296.374
4335,13,-2.5,-55.0,298.266
4336,14,-2.9,-60.56,297.10498
4337,15,-2.5,-55.0,299.083
4338,16,-2.9,-60.56,299.116
4339,17,-2.5,-55.0,300.75998
4340,18,-2.9,-60.56,299.172
4341,19,-2.5,-55.0,301.082
4342,20,-2.9,-60.56,297.38998
4343,21,-2.5,-55.0,300.035
4344,22,-2.9,-60.56,296.619
4345,23,-2.5,-55.0,299.798
4346,24,-2.9,-60.56,295.835
4347,25,-2.5,-55.0,299.319
4348,26,-2.9,-60.56,296.676
4349,27,-2.5,-55.0,300.317
4350,28,-2.9,-60.56,297.15298
4351,29,-2.5,-55.0,300.34
4352,30,-2.9,-60.56,300.133
4353,31,-2.5,-55.0,301.744
4354,32,-2.9,-60.56,300.422
4355,33,-2.5,-55.0,301.77298
4356,34,-2.9,-60.56,299.951
4357,35,-2.5,-55.0,301.018
4358,36,-2.9,-60.56,299.828
4359,37,-2.5,-55.0,300.837
4360,38,-2.9,-60.56,299.306
4361,39,-2.5,-55.0,300.616
4362,40,-2.9,-60.56,299.38098
4363,41,-2.5,-55.0,300.728
4364,42,-2.9,-60.56,299.234
4365,43,-2.5,-55.0,300.629
4366,44,-2.9,-60.56,299.34
4367,45,-2.5,-55.0,301.13498
4368,46,-2.9,-60.56,299.305
4369,47,-2.5,-55.0,301.031
4370,48,-2.9,-60.56,299.47598
4371,49,-2.5,-55.0,301.222
4372,50,-2.9,-60.56,300.222
4373,51,-2.5,-55.0,301.305
4374,52,-2.9,-60.56,299.854
4375,53,-2.5,-55.0,301.00598
4376,54,-2.9,-60.56,299.74
4377,55,-2.5,-55.0,300.953
4378,56,-2.9,-60.56,299.61798
4379,57,-2.5,-55.0,300.964
4380,58,-2.9,-60.56,299.69998
4381,59,-2.5,-55.0,301.116
4382,60,-2.9,-60.56,299.346
4383,61,-2.5,-55.0,300.856
4384,0,-2.9,-60.56,298.55
4385,1,-2.5,-55.0,300.557
4386,2,-2.9,-60.56,298.159
4387,3,-2.5,-55.0,300.58798
4388,4,-2.9,-60.56,298.857
4389,5,-2.5,-55.0,301.272
4390,6,-2.9,-60.56,299.374
4391,7,-2.5,-55.0,301.36398
4392,8,-2.9,-60.56,297.602
4393,9,-2.5,-55.0,298.651
4394,10,-2.9,-60.56,297.932
4395,11,-2.5,-55.0,299.124
4396,12,-2.9,-60.56,299.073
4397,13,-2.5,-55.0,300.701
4398,14,-2.9,-60.56,298.81198
4399,15,-2.5,-55.0,300.585
4400,16,-2.9,-60.56,299.189
4401,17,-2.5,-55.0,301.354
4402,18,-2.9,-60.56,295.487
4403,19,-2.5,-55.0,298.82
4404,20,-2.9,-60.56,294.143
4405,21,-2.5,-55.0,298.19998
4406,22,-2.9,-60.56,294.08798
4407,23,-2.5,-55.0,298.77
4408,24,-2.9,-60.56,294.143
4409,25,-2.5,-55.0,298.544
4410,26,-2.9,-60.56,294.751
4411,27,-2.5,-55.0,298.511
4412,28,-2.9,-60.56,297.987
4413,29,-2.5,-55.0,300.483
4414,30,-2.9,-60.56,297.53
4415,31,-2.5,-55.0,300.16
4416,32,-2.9,-60.56,297.305
4417,33,-2.5,-55.0,299.616
